measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2022,593.8322491394475,888.129028206376,370.0855319283523
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2021,234122.67624757992,338945.94452096213,156902.7714442396
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2021,0.04802881784478096,0.06435295665741966,0.03468000932478888
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2021,1251.2810108264748,1811.5145054434151,838.5751504335659
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2021,106706.72090812805,155932.05156229855,68695.36581561927
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2021,0.02194100828038486,0.03098914872037729,0.015361233118880612
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2021,570.2997067174566,833.3870867458774,367.14601146095106
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2015,339605.69706490706,453174.04930206167,239310.80659617798
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2015,0.06699932597898052,0.08509730713493949,0.05042308172031621
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2015,3324.125985571215,4435.754895429807,2342.420276543013
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2016,344378.32058968156,446353.82505997905,246759.31179802213
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2016,0.0926955787774892,0.11313762640932994,0.07568070701859153
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2016,2412.640601608148,3127.0590993615315,1728.7427775633066
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,130889.73055951128,184607.09551171568,88116.5840758173
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.035180435255257964,0.04764060234875203,0.026532601869183665
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,916.9853599979767,1293.31768972528,617.3258759503478
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2016,88955.77110458504,126907.24433185188,58541.27159720093
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2016,0.023923483548858072,0.03223639897472574,0.01721668058155798
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2016,623.2050401627791,889.0849162309478,410.1275843477378
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2017,542263.4824659775,749111.5182402743,362996.3862206541
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2017,0.06093991068651009,0.07910173979226995,0.04617710703911509
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2017,1139.6827857829223,1574.4182110284669,762.9146089568096
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2023,252771.3326755126,367955.7146550717,167673.09730897797
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2023,0.045746930211346674,0.06216032661442204,0.03316119086582696
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2023,1298.1868985641586,1889.7526193376805,861.1380723605115
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2023,130499.4609145994,195371.49968008755,82007.8772360468
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2023,0.023672479804156318,0.033676453265975646,0.016269411235051493
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2023,670.2211387495305,1003.3919533237159,421.17731738021337
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2019,17371.76796533313,24729.775272902283,11325.919920730214
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2019,0.04594416351824804,0.060932519881044866,0.03362912186110578
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2019,680.6809371375244,968.9909882259177,443.78544549822703
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2019,64817.6813849842,83359.36689664873,46670.069658909335
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2019,0.1716611733804696,0.2027348808080313,0.14604692909376388
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2019,2539.762227785802,3266.284243010464,1828.6812726888004
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2018,17546.17193640475,25131.54683815106,11409.511883195566
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2018,0.047274884075937045,0.06259569421264796,0.035611135629228255
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2018,703.141605162118,1007.1163241778504,457.22238039975736
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,23628.169600839297,33758.444380634406,15853.476829063331
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.06241505339910671,0.08294889659172235,0.047410611022363464
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,925.8265859202792,1322.7628646186874,621.1894774573055
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2017,298653.3432688113,402342.1791815461,209847.686906716
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2017,0.08035390908296099,0.10163342207576173,0.06092601137415597
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2017,3300.51135233528,4446.409055319909,2319.092313905615
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2018,289679.2927010111,386168.60193927656,202073.96646224085
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2018,0.10289510384492288,0.12970638613928237,0.07995885178713942
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2018,3292.376223893443,4389.034202563172,2296.689958211158
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2018,63728.021356877005,82098.0879289367,45528.891645316384
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2018,0.17193818767922037,0.20200488207708112,0.14595605889548016
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2018,2553.823329276112,3289.981514846687,1824.5152315143412
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2018,22953.27285505214,32634.35743577434,15374.633122228337
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2018,0.06176303519663452,0.08233413481424123,0.04683313676478612
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2018,919.8246305531444,1307.7823786289935,616.1198152807693
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2019,374328.8832939718,483269.96853704256,271117.4918720878
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2019,0.07946818545723851,0.09831640106695931,0.06368669857796092
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2019,2381.340895485932,3074.3834926937147,1724.7484757128668
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,149316.9350834884,213403.08907076836,99744.2259231904
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.03165474654748884,0.04305034719724947,0.023559782534532895
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,949.8987114592645,1357.590947178271,634.5356045981249
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2019,88890.07800682982,124306.78938307079,57426.202914992
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2019,0.018863399656104302,0.026064971576479808,0.013332737084519868
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2019,565.4855593773717,790.7934822972022,365.3241082295776
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2018,1461535.8673408576,1892294.128741007,1062337.4579170025
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2018,0.16532556775918292,0.19172009991022926,0.13999051381812794
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2018,3067.002443507132,3970.9396439528796,2229.292932227937
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2018,379964.8035272963,550866.5454726567,254483.03488419508
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2018,0.04285554230155092,0.05602051678837664,0.03194907168152964
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2018,797.3481916562117,1155.981922007081,534.0273251322882
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2019,529732.3622997205,735273.3962536813,353912.50300852663
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2019,0.06012337459615614,0.07814682223053634,0.0458998831953224
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2019,1110.4084497681604,1541.2571520934835,741.8603464458845
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,142311.7199368778,212764.28385545156,91560.01767193587
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.06353341134273065,0.08871980887271558,0.04421973167442389
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,1650.2876394563245,2467.2758358915826,1061.7563015851326
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2019,62633.464983368605,90796.61667738773,41637.47372522128
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2019,0.028045761866999686,0.03849745920686099,0.020530752860561212
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2019,726.3156760681444,1052.9036840648732,482.84012207426184
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2018,424901.70612865256,555923.3899164806,307536.5049384538
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2018,0.10407404301343832,0.12792202318976023,0.08348038553076895
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2018,2439.8238986590477,3192.1622177038325,1765.9023337311053
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2018,145295.14364905067,216933.07829807623,93613.1195776202
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2018,0.05151449395492451,0.07404676463638579,0.03563866683272375
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2018,1651.365107726415,2465.572538875879,1063.9683847197366
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2018,64021.12000026878,93523.91247694321,42814.66573133608
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2018,0.022751315951727222,0.03203963539057794,0.016347144442938995
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2018,727.6378347604899,1062.9544933416792,486.61395909057427
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2017,1453294.2601951833,1878325.0848427643,1051442.884296166
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2017,0.16346870274734723,0.18941145837077542,0.13800254239967524
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2017,3054.4089812013044,3947.7022416567725,2209.8322941033935
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2021,19677.961836776703,28696.059344171717,12690.571270672495
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2021,0.04504470885126064,0.060556076789607574,0.033423391066105174
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2021,736.6748039221186,1074.2811712947153,475.09107803075676
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2017,368045.50589601375,526425.4229193504,246268.33424838254
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2017,0.04128105626581462,0.054244266088489895,0.030992281165004486
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2017,773.5264147734148,1106.3957133372357,517.5856208313386
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2020,19320.967553965842,27921.964137034778,12406.257757244637
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2020,0.048296790322625995,0.06536296817009796,0.03583180655855343
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2020,740.0368571607738,1069.4745244000826,475.18779658181614
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2019,437890.50339596934,568087.1559478058,315032.6072466222
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2019,0.10452733911227606,0.1276768344902594,0.08437783189580815
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2019,2436.3567303906148,3160.75127253979,1752.793922237127
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2018,365507.7496130055,472869.02894262155,265051.2568893305
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2018,0.07402026780120616,0.09196290634237941,0.058618373302898374
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2018,2400.7019795516544,3105.864691113041,1740.89079580552
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2018,143693.3250871135,205260.97868926043,96772.8389419018
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2018,0.029062541389324795,0.03971577792877998,0.02125453827814291
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2018,943.7962679320382,1348.180547158729,635.6164712256776
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2018,89440.45726946165,126921.54499584521,58607.533436466474
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2018,0.018104579199481077,0.024994917808986876,0.012566928275292075
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2018,587.456443936262,833.6370559636366,384.9418286931952
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2020,327190.34413276333,446556.5910279341,229551.51629202126
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2020,0.16019910594398487,0.19950749699309286,0.12871121951905165
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2020,3740.9871323246134,5105.781667604421,2624.6167836346713
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2020,1649485.741843315,2140098.3815221367,1195430.097520582
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2020,0.16068352227067068,0.19158498930668513,0.13329314194150452
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2020,3456.8246029219617,4485.000718861582,2505.260923058702
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2020,485827.87339505216,694498.2108341833,326056.3045271811
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2020,0.04720913182633248,0.06231873568358872,0.034782697169278
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2020,1018.1486889729059,1455.4587778455248,683.3156703542098
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2020,73164.4587181834,94027.40987972866,52673.87032244703
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2020,0.1830470570605259,0.21600054113439085,0.15312943498687878
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2020,2802.364629744426,3601.4629546893175,2017.5286428611928
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2020,29467.661747600974,42360.37188060065,19640.096715531072
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2020,0.07354235853278165,0.09643086806978532,0.05679582563411924
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2020,1128.678246918086,1622.4982722589762,752.2602275014897
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2019,283326.7625059192,376733.7606801572,200333.7519617667
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2019,0.12678057377401547,0.15841146753590982,0.10221845109988081
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2019,3285.53863517416,4368.713053936274,2323.1278124883465
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2020,434794.07783745194,559355.498078561,313349.0977759739
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2020,0.09333614219086298,0.11480691907150954,0.07494536423217261
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2020,2678.269252040396,3445.5497621189256,1930.1855671588476
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2020,193854.62817222503,275904.9771637051,131292.31558430675
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2020,0.04155118587074819,0.056110627396262616,0.030896840500347127
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2020,1194.1167473617143,1699.5351466095976,808.741861452152
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2020,101132.20134154895,145310.90676233935,65831.95930129178
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2020,0.021708493984390516,0.030132326950600065,0.015327915998222747
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2020,622.9598769868473,895.0943754877406,405.5154414134872
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2020,503323.1282226871,653315.8801410934,361049.94861965615
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2020,0.10573448531713117,0.12934790733247686,0.08254468879127465
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2020,2739.6133997103675,3556.0315811401138,1965.2132432219985
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2019,1458686.6655141762,1881829.5292556852,1062821.661591212
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2019,0.16568069762807663,0.19199646102768136,0.1405827395922186
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2019,3057.6534760295463,3944.6323445998287,2227.8536061192817
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,383437.0076302024,556116.4764106233,257475.95091911452
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.043423867183647345,0.05690603112402945,0.03258107510944938
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,803.7486918450622,1165.714006561418,539.7130548556402
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2021,76494.71199327582,98759.04453595239,54937.16921810269
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2021,0.1752057505148845,0.20981470644732925,0.14811800502610023
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2021,2863.6973394982433,3697.19691360961,2056.657528735775
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2021,31845.29557537035,45023.68696060552,21387.331253807897
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2021,0.07275928836701541,0.09502309490004246,0.05571207563162583
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2021,1192.1776791935592,1685.5310544187892,800.6676803473833
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2021,510009.77201276267,665681.5248699861,365058.101506321
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2021,0.10483859112538463,0.12724531296291378,0.08164475711385764
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2021,2725.774167986457,3557.7700745526777,1951.072307836498
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2021,446040.8173311436,577652.451989883,325503.77237590833
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2021,0.09376972936461637,0.11411193308440082,0.0750629971097704
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2021,2660.539747976432,3445.5754929131317,1941.561603496573
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2021,200586.95146849623,283432.3426895751,135974.8514995162
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2021,0.04210008556245257,0.057187767662455584,0.031033379395539996
